DATE,STATION,SAMPLE,SAMTIME,REPLICAT,STEMP,BTEMP,MESH,SSAL,BSAL,NETSLED,FLOWNO,RPM,DATECAL,FLOSTART,FLOEND,RPT,SPLITS,XFACTOR,NO3M,HYDROMED,CHAETOGN,GASTROPO,BIVALVES,STOMATOP,UNIDSHRI,ACETES,LUCIFER,PERICLIM,LATREUTE,OTHASHR,CRABMEGA,PINNOTHE,GAMAMPH,CAPAMPH,ISOPODS,CUMACEAN,MYSIDS,FISHEGGS,UNIDFLAR,OTHERS,PALAELAR,ALPHELAR,CALLILAR,UPOGELAR,PENAEPLA,GOBYLAR,ANCHOLAR,LEIOSLAR,SPECIESI,SPECIES2,SPECIES3,SPECIES4,SPECIES5,SPECIES6,SPECIES7
8/8/1984,BB,89,10:30:00,A,28,-99.9,365,28,-99.9,S,5471,34.21,840320,949521,958990,9469,2,4,35.98,7.56,15.898,0,0,0,15.12,0.667,1.112,0,0,0.445,5.67,3.669,0.111,1.668,0.556,0,1.779,2.557,47.916,0.334,8.894,3.224,1.779,0,0.667,47.36,0.556,0,0,0,0,0,0,0,0
8/8/1984,DD,89,11:05:00,A,28,-99.9,365,34,-99.9,S,5471,34.21,840320,978252,987153,8901,1,2,33.82,5.086,20.639,0,0,0.03,9.107,1.005,0.769,0,0,0.059,5.204,2.365,0.769,0.828,0.325,0.237,2.129,0.946,3.814,0.059,4.376,3.193,1.183,0,0,3.253,0.414,0,0,0,0,0,0,0,0
8/8/1984,DD,89,11:12:00,B,28,-99.9,365,34,-99.9,S,5471,34.21,840320,987153,996375,9222,1,2,35.04,8.333,17.523,0,0,0,13.128,0.799,1.484,0,0,0,3.196,2.454,0.057,0.628,0.114,0.342,1.37,0.913,5.708,0.114,5.08,5.194,2.34,0,0,5.308,0,0,0,0,0,0,0,0,0
8/8/1984,DD,89,11:20:00,C,28,-99.9,365,34,-99.9,S,5471,34.21,840320,996375,5926,9551,1,2,36.29,8.377,14.88,0,0,0.055,20.612,0.22,2.039,0,0,0.055,1.819,1.819,0.055,0.496,0.11,0.055,0.165,0.716,5.236,0.11,10.471,5.842,3.803,0,0,4.684,0.331,0,0,0,0,0,0,0,0
8/27/1984,BB,90,12:45:00,A,27,-99.9,365,35,-99.9,S,5471,34.21,840320,39715,48364,8649,2,4,32.87,4.746,28.963,0,0.243,0,9.249,0.122,6.206,0,0.122,0.274,10.222,0.122,0.122,0.122,0,0.243,0.487,0.365,0.608,0,4.138,1.339,0.243,0.852,0,0.608,0,0,0,0,0,0,0,0,0
8/27/1984,BB,90,12:53:00,B,27,-99.9,365,35,-99.9,S,5471,34.21,840320,48364,56947,8583,2,4,32.62,1.962,20.846,0,0,0,5.641,0.245,9.687,0.736,0,0.49,13.734,0,7.112,0.981,0.123,0.368,0.368,0.368,1.471,0,1.962,1.839,0.123,0.368,0.245,1.471,0,0,0,0,0,0,0,0,0
8/27/1984,BB,90,13:00:00,C,27,-99.9,365,35,-99.9,S,5471,34.21,840320,56947,66027,9080,2,4,34.5,0.232,21.913,0,0,0,4.87,0,7.652,0,0,0.116,16.928,0,5.101,1.275,0.116,0,1.043,0.348,3.246,0.116,2.667,0.116,0,0.464,0.116,3.13,0,0,0,0,0,0,0,0,0
8/27/1984,DD,90,13:15:00,A,28,-99.9,365,34,-99.9,S,5471,34.21,840320,66027,71719,5692,2,4,21.63,0.74,28.109,0,0,0,12.945,0,0.925,0,0,0,2.589,0,1.294,0.185,0,0.925,1.479,0.185,0,0,8.322,1.664,2.034,0,0,0,0,0,0,0,0,0,0,0,0
8/27/1984,DD,90,13:20:00,B,28,-99.9,365,34,-99.9,S,5471,34.21,840320,71719,77526,5807,2,4,22.07,0.906,25.555,0,0,0,13.049,0,0.725,0,0,0,2.537,0,1.812,0.725,0,0.181,2.447,0.544,0.725,0,9.425,1.45,1.269,0,0,0.544,0,0,0,0,0,0,0,0,0
8/27/1984,DD,90,13:32:00,C,28,-99.9,365,34,-99.9,S,5471,34.21,840320,77526,83916,6390,2,4,24.28,0.165,36.409,0,0,0,14.003,0.165,1.647,0,0,0,1.483,0,1.153,0.329,0,0.165,2.471,0.494,0.824,0,10.214,1.977,1.647,0,0,0.824,0,0,0,0,0,0,0,0,0
9/7/1984,BB,91,11:05:00,A,23,-99.9,365,35,-99.9,S,5471,34.21,840320,84368,93944,9576,2,4,36.39,13.41,11.212,0,0.44,0,11.322,0,3.737,0,0,0.66,3.737,0,0.33,0.989,0.22,0,0.11,0,1.099,0,6.375,1.759,0.11,1.539,0.22,0.66,0.11,0,0,0,0,0,0,0,0
9/7/1984,BB,91,11:11:00,B,23,-99.9,365,35,-99.9,S,5471,34.21,840320,93944,103563,9619,2,4,36.55,10.287,12.695,0,0.438,0.109,8.646,0,2.955,0.328,0.438,0.876,4.596,0.109,2.408,1.094,0,0,0.547,0,1.122,0.219,4.487,1.423,0,0.547,0.328,0.465,0.219,0,0,0,0,0,0,0,0
9/7/1984,BB,91,11:20:00,C,23,-99.9,365,35,-99.9,S,5471,34.21,840320,103563,113375,9812,2,4,37.29,8.26,9.118,0,0.429,0.107,6.114,0,1.609,0.751,0.107,0.322,6.436,0,4.505,1.931,0,0.215,0.536,0,0.536,0.429,2.36,1.609,0.322,0.536,0.215,0.429,0.107,0,0,0,0,0,0,0,0
9/7/1984,DD,91,11:40:00,A,23,-99.9,365,35,-99.9,S,5471,34.21,840320,113375,121085,7710,1,2,29.3,22.116,28.259,0,0,0.478,60.341,0.41,7.167,0,0.341,0,11.468,0,0.137,0.205,0,0.068,0.341,0,2.048,0.068,38.362,14.812,4.983,0,0.068,1.502,0.341,0,0,0,0,0,0,0,0
9/7/1984,DD,91,11:46:00,B,23,-99.9,365,35,-99.9,S,5471,34.21,840320,121085,129135,8050,2,4,30.59,15.953,26.283,0,0.392,0.131,45.505,0.392,6.538,0,0.131,0,9.676,0,0.392,0.654,0.392,0,0.785,0,2.223,0,27.983,11.899,3.923,0,0,1.308,0.262,0,0,0,0,0,0,0,0
9/7/1984,DD,91,11:54:00,C,23,-99.9,365,35,-99.9,S,5471,34.21,840320,129135,137060,7925,2,4,30.12,17.264,27.623,0,0.664,0,31.873,0.398,5.71,0,0.133,0,8.101,0,0.266,0.531,0,0.133,1.594,0,1.328,0,17.264,7.835,4.117,0,0.133,0.664,0.133,0,0,0,0,0,0,0,0
9/21/1984,BB,92,9:35:00,A,22.5,22.6,365,34.9,35,S,5471,34.21,840320,147645,157544,9899,3,8,37.62,1.063,4.891,0,0,0,17.012,0,3.349,0.425,0.425,0.213,0.213,0,0.213,0.213,0,0,0.425,0,0.213,0,6.38,1.063,0.213,3.402,0,0,0,0,0,0,0,0,0,0,0
9/21/1984,BB,92,9:42:00,B,22.5,22.6,365,34.9,35,S,5471,34.21,840320,157544,167769,10225,3,8,38.86,0.206,6.176,0,0,0,14.411,0.206,3.294,0.206,0.412,0.412,0.206,0,0.412,0.412,0,0,0.823,0,0.437,0,5.147,0.823,0,1.441,0.206,0.412,0,0,0,0,0,0,0,0,0
9/21/1984,BB,92,9:50:00,C,22.5,22.6,365,34.9,35,S,5471,34.21,840320,167769,177782,10013,3,8,38.05,1.261,11.774,0,0,0,22.286,0,9.041,0,0.21,0,0.21,0,0.21,0.631,0,0,2.733,0,0.263,0,6.728,1.472,0.21,2.943,0,0.053,0,0,0,0,0,0,0,0,0
9/21/1984,DD,92,10:00:00,A,22.6,22.6,365,34.8,34.8,S,5471,34.21,840320,177782,187149,9367,2,4,35.6,0.562,13.708,0,0.112,0,11.91,0,3.708,0,0.112,0.112,0,0,0,0.225,0,0.112,1.685,0,0.337,0.112,4.494,1.236,4.27,0,0,0.112,0,0,0,0,0,0,0,0,0
9/21/1984,DD,92,10:06:00,B,22.6,22.6,365,34.8,34.8,S,5471,34.21,840320,187149,196200,9051,2,4,34.39,0.349,10.584,0,0,0,7.328,0,3.14,0.116,0,0.349,0.349,0,0.465,0.349,0,0,16.633,0,0.233,0.116,2.675,0.931,2.675,0,0,0,0,0,0,0,0,0,0,0,0
9/21/1984,DD,92,10:19:00,C,22.6,22.6,365,34.8,34.8,S,5471,34.21,840320,196200,205425,9225,2,4,35.06,0.114,8.443,0,0,0,7.302,0,2.396,0,0.342,0,0.114,0,0.228,0,0,0,4.564,0,0.342,0,2.282,1.597,2.738,0,0.114,0.114,0,0,0,0,0,0,0,0,0
10/5/1984,BB,93,10:08:00,A,20.4,20.4,365,32.2,33.4,S,5471,34.21,840320,216714,226136,9422,0,1,35.8,0.922,4.609,0,0,0,4.022,0,9.246,0.028,0,0,0.056,0,0.475,0.056,0,0.056,0.196,0,0.084,0.056,0.642,0.531,1.648,0,0,0.056,0,0,0,0,0,0,0,0,0
10/5/1984,BB,93,10:15:00,B,20.4,20.4,365,32.2,33.4,S,5471,34.21,840320,226136,235339,9203,0,1,34.97,0.257,4.404,0,0.172,0,2.488,0.086,13.04,0.343,0,0.658,0.086,0,5.433,1.144,0,0,0.486,0,0.2,0.2,0.458,0.315,0.114,0.486,0.057,0.057,0,0,0,0,0,0,0,0,0
10/5/1984,BB,93,10:25:00,C,20.4,32.2,365,20.4,33.4,S,5471,34.21,840320,235339,245094,9755,0,1,37.07,0.27,3.48,0,0,0,2.023,0,7.014,0.782,0.081,0.513,0.081,0,6.151,0.62,0.054,0.027,0.27,0,0.135,0,0.432,0.351,0.162,0.405,0.135,0.054,0.027,0,0,0,0,0,0,0,0
10/5/1984,DD,93,10:36:00,A,20.6,20.8,365,34,33.2,S,5471,34.21,840320,245094,253061,7967,0,1,30.28,1.321,5.284,0,0.099,0,2.543,0,0.793,0,0,0.066,0.066,0,0.264,0.132,0,0.033,1.618,0,0.066,0,0.363,0.198,1.486,0,0,0,0,0,0,0,0,0,0,0,0
10/5/1984,DD,93,10:43:00,B,20.6,20.8,365,34,33.2,S,5471,34.21,840320,253061,261553,11492,0,1,43.67,0.527,4.053,0,0,0,2.794,0,0.618,0.023,0,0.023,0.092,0,0.092,0.069,0,0,1.58,0,0.023,0.023,0.183,0.298,1.74,0,0,0,0,0,0,0,0,0,0,0,0
10/5/1984,DD,93,10:52:00,C,20.6,20.8,365,34,33.2,S,5471,34.21,840320,261553,270282,8729,0,1,33.17,0.874,6.06,0,0,0,4.341,0.03,0.573,0.03,0,0,0.151,0.03,0.06,0.09,0.03,0.06,2.864,0,0.03,0.06,0.633,0.422,2.653,0,0,0,0,0,0,0,0,0,0,0,0
10/22/1984,BB,94,11:35:00,A,24,23.7,365,34.1,34.2,S,5471,34.21,840320,287825,296676,8851,1,2,33.63,0.238,19.923,0,0,0,0.416,0.238,0.297,0.059,0,0.416,0.059,0,0.238,0.238,0,0.059,4.282,0,0.119,0,0.238,0.059,0,0,0,0,0,0,0,0,0,0,0,0,0
10/22/1984,BB,94,11:43:00,B,24,23.7,365,34.1,34.2,S,5471,34.21,840320,296676,306186,9510,1,2,36.14,0.221,16.27,0,0,0,0.111,0.221,0.166,0.055,0,0.443,0,0,3.542,0.498,0,0,1.826,0,0,0.277,0.055,0.055,0,0,0,0,0,0,0,0,0,0,0,0,0
10/22/1984,BB,94,11:55:00,C,24,23.7,365,34.1,34.2,S,5471,34.21,840320,306186,315139,8953,1,2,34.02,0.235,7.878,0,0.118,0,0.118,0.059,0.176,1.058,0,0.529,0,0,9.994,1.529,0,0,8.289,0,0.235,0.529,0.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/22/1984,DD,94,12:16:00,A,24.2,24.2,365,34,34.1,S,5471,34.21,840320,315139,322433,7294,1,2,27.72,0,14.286,0,0,0,0.072,0,0.144,0,0,0,0.144,0,0.794,0.216,0.072,0,2.381,0,0,0,0,0.072,0,0,0,0,0,0,0,0,0,0,0,0,0
10/22/1984,DD,94,12:26:00,B,24.2,24.2,365,34,34.1,S,5471,34.21,840320,322433,329817,7384,1,2,28.06,0.071,10.549,0,0,0,0.214,0.143,0,0,0,0,0,0,0.784,0.356,0.071,0.071,3.564,0,0.214,0.143,0.143,0,0.071,0,0,0,0,0,0,0,0,0,0,0,0
10/22/1984,DD,94,12:40:00,C,24.2,24.2,365,34,34.1,S,5471,34.21,840320,329817,337744,7927,1,2,30.12,0.066,14.21,0,0,0,0.199,0.199,0,0,0,0,0.332,0,0.199,0.398,0,0,2.125,0,0,0.066,0.199,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/7/1984,BB,95,11:38:00,A,17.4,17.4,365,34.2,34.2,S,5471,34.21,840320,337747,346450,8703,1,2,33.07,0.181,12.519,0,0.06,0,0.121,0.907,6.894,1.391,0.06,1.512,0.06,0,4.112,0.181,0,0.121,2.117,0,0.393,0.544,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/7/1984,BB,95,11:48:00,B,17.4,17.4,365,34.2,34.2,S,5471,34.21,840320,346450,355009,8559,1,2,32.52,0.123,16.359,0,0,0,0.123,0.861,10.394,1.107,0.062,1.353,0,0,2.337,0,0,0,1.107,0,0.369,0.431,0.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/7/1984,BB,95,12:01:00,C,17.2,17.2,365,34.2,34.2,S,5471,34.21,840320,355009,363669,8660,1,2,32.91,0.486,11.486,0,0,0,0.243,0.486,10.817,0.365,0.122,0.912,0.243,0,0.79,0.182,0,0.243,1.884,0,0.304,0.182,0,0.061,0,0,0,0,0,0,0,0,0,0,0,0,0
11/7/1984,DD,95,12:19:00,A,16.5,16.5,365,34.1,34.2,S,5471,34.21,840320,363686,371175,7489,0,1,28.46,0.773,4.638,0,0,0,0.105,0.035,0.914,0,0.035,0,0.035,0,0.387,0.141,0.035,0,0.492,0,0,0,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/7/1984,DD,95,12:25:00,B,16.5,16.5,365,34.1,34.2,S,5471,34.21,840320,371175,380391,9216,0,1,35.02,0.914,5.797,0,0.057,0,0.228,0.086,0.628,0,0,0,0,0,0.286,0.143,0.029,0.057,0.628,0,0,0,0,0.057,0,0,0,0,0,0,0,0,0,0,0,0,0
11/7/1984,DD,95,12:36:00,C,16.5,16.5,365,34.1,34.2,S,5471,34.21,840320,380391,389209,8818,0,1,33.51,0.776,5.67,0,0,0,0.119,0.03,0.657,0.03,0,0,0,0,0.269,0.06,0,0.03,0.537,0,0,0,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0
11/20/1984,BB,96,10:53:00,B,14.5,-99.9,365,33,-99.9,S,5471,34.21,840320,398367,408407,10040,2,4,38.15,0.734,47.602,0,0,0,0,0,1.048,0,0,0,0,0,1.153,0.105,0,0.105,1.153,0,0.131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/20/1984,BB,96,10:43:00,A,14.5,-99.9,365,33,-99.9,S,5471,34.21,840320,389345,398367,9022,2,4,34.28,0,39.44,0,0,0,0,0,0,0.029,0,0.117,0,0,0.7,0.117,0.117,0,3.151,0,0.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/20/1984,BB,96,11:02:00,C,14.5,-99.9,365,33,-99.9,S,5471,34.21,840320,408407,417610,9203,2,4,34.97,0,37.861,0,0,0,0,0,0.572,0.114,0,0.458,0,0,2.516,0.458,0,0,1.83,0,0.4,0.229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/20/1984,DD,96,11:15:00,A,14,-99.9,365,34,-99.9,S,5471,34.21,840320,417610,423966,6356,0,1,24.15,0.083,5.01,0,0.124,0,0.083,0.083,0.455,0,0,0.041,0,0,0.248,0.207,0.041,0.083,2.94,0,0.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/20/1984,DD,96,11:28:00,B,14,-99.9,365,34,-99.9,S,5471,34.21,840320,423966,433123,9157,0,1,34.8,0,9.626,0,0.057,0,0,0.172,0.517,0,0,0,0,0,0.259,0.23,0.057,0.057,1.868,0,0.029,0.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/20/1984,DD,96,11:42:00,C,14,-99.9,365,34,-99.9,S,5471,34.21,840320,433123,441542,8419,0,1,31.99,0,9.44,0,0.063,0,0,0.094,0.125,0,0,0,0,0,0.094,0.125,0,0.094,2.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/1984,BB,97,11:11:00,A,11.2,11.2,365,34.1,34.2,S,5471,34.21,840320,441636,450784,9148,0,1,34.76,0.086,45.972,0,0,0,0,0,0.058,0.23,0,0.23,0,0,7.681,0.46,0,0,0.058,0,0.029,0.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/1984,BB,97,11:20:00,B,11.2,11.2,365,34.1,34.2,S,5471,34.21,840320,450784,459982,9198,0,1,34.95,0.258,67.153,0,0,0,0.029,0.057,0,0.114,0,0.057,0,0,0.887,0.057,0,0,0.057,0,0,0,0,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/1984,BB,97,11:28:00,C,11.2,11.2,365,34.1,34.2,S,5471,34.21,840320,459982,469624,9642,0,1,36.64,0.055,50.546,0,0,0,0,0.055,0.027,0.546,0,0.246,0,0,3.029,0.109,0,0,0.027,0,0,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/1984,DD,97,11:55:00,C,11,11,365,34.1,34.3,S,5471,34.21,840320,487473,495927,8454,0,1,32.13,0.062,4.015,0,0,0,0,0,0,0,0,0,0,0,0.187,0.156,0,0,0.373,0.031,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/1984,DD,97,11:47:00,B,11,11,365,34.1,34.3,S,5471,34.21,840320,478510,487473,8963,0,1,34.06,0.029,1.468,0,0,0,0,0,0,0,0,0.029,0,0,0.47,0.206,0.059,0,0.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/1984,DD,97,11:40:00,A,11,11,365,34.1,34.3,S,5471,34.21,840320,469624,478510,8886,0,1,33.77,0.03,7.018,0,0,0,0,0,0,0.03,0,0,0,0,0.059,0.148,0,0,0.651,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/20/1984,BB,98,10:43:00,A,14,13.9,365,34.7,34.8,S,5471,34.21,840320,496115,505483,9368,0,1,35.6,2.753,7.949,0,0.056,0,0,0,0.028,0,0,0,0,0,0.084,0.112,0.084,0.028,0.253,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/20/1984,BB,98,10:55:00,B,14,13.9,365,34.7,34.8,S,5471,34.21,840320,505483,512668,7186,0,1,27.31,5.346,9.374,0,0,0,0.037,0,0.037,0.037,0,0,0,0,1.794,0.037,0,0,1.501,0,0.037,0,0,0,0,0,0.037,0,0,0,0,0,0,0,0,0,0
12/20/1984,BB,98,11:05:00,C,14,13.9,365,34.7,34.8,S,5471,34.21,840320,512668,519055,6387,0,1,24.27,4.203,6.84,0,0.041,0,0,0,0.082,0,0,0,0.041,0,0.206,0,0,0.082,0.33,0.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/20/1984,DD,98,11:16:00,A,13.6,14,365,34.7,34.7,S,5471,34.21,840320,519055,527441,8386,0,1,31.87,8.848,11.045,0,0.031,0,0,0,0.126,0,0,0,0,0,0.188,0.063,0.031,0,0.659,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/20/1984,DD,98,11:25:00,B,13.6,14,365,34.7,34.7,S,5471,34.21,840320,527441,536003,8562,0,1,32.54,7.498,7.898,0,0,0,0,0.031,0.092,0,0,0.031,0,0,0.338,0.061,0,0,1.137,0.092,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/20/1984,DD,98,11:31:00,C,13.6,14,365,34.7,34.7,S,5471,34.21,840320,536003,541703,5700,0,1,21.66,6.51,5.032,0,0,0,0,0.092,0,0,0,0,0,0,0.277,0.092,0,0,0.277,0,0.046,0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/4/1985,BB,99,10:28:00,A,14,14,365,34.3,34.1,S,5471,34.21,840320,542207,549741,7534,1,2,28.63,2.166,12.714,0,0,0,0,0.14,0.07,0,0,0,0,0,0.279,0,0,0.349,2.026,0,0.175,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/4/1985,BB,99,10:36:00,B,14,14,365,34.3,34.1,S,5471,34.21,840320,549741,556198,6457,1,2,24.54,1.141,9.372,0,0,0,0.081,0,0.244,0,0,0,0,0,0.244,0,0,0.407,2.037,0,0,0.163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/4/1985,BB,99,10:44:00,C,14,14,365,34.3,34.1,S,5471,34.21,840320,556198,564131,7933,1,2,30.14,1.46,9.356,0,0,0,0,0,0.265,0,0,0,0,0,0.199,0,0,0.133,1.725,0,0.133,0.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/4/1985,DD,99,10:54:00,A,13.8,13.9,365,34.3,34.5,S,5471,34.21,840320,564131,571061,6930,0,1,26.33,0.798,4.52,0,0,0,0,0,0,0,0,0,0,0,1.519,0.076,0,0,4.33,0,0.304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/4/1985,DD,99,11:00:00,B,13.8,13.9,365,34.3,34.5,S,5471,34.21,840320,571061,576274,5213,0,1,19.81,0.606,4.695,0,0,0,0,0.101,0,0,0,0,0,0,0.858,0.101,0,0,3.534,0,0.101,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0
1/4/1985,DD,99,11:10:00,C,13.8,13.9,365,34.3,34.5,S,5471,34.21,840320,576274,584279,8005,0,1,30.42,0.033,1.874,0,0,0,0,0.23,0,0,0,0,0,0,2.005,0.164,0.033,0.033,14.267,0,0.493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/18/1985,BB,100,11:04:00,A,7.7,7.5,365,34.6,35,S,5471,34.21,840320,584282,593381,9099,0,1,34.58,0.202,11.655,0,0,0.116,0,0,0,0,0,0.029,0,0,0.202,0.087,0,0.116,1.128,0.058,0.058,0.058,0,0,0,0,0,0,0,0.058,0,0,0,0,0,0,0
1/18/1985,BB,100,11:10:00,B,7.7,7.5,365,34.6,35,S,5471,34.21,840320,593381,601789,8408,2,4,31.95,1.002,21.533,0,0,0,0,0,0,2.504,0,3.005,0,0.501,37.558,10.892,0,4.507,72.611,0.501,0.501,0.501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/18/1985,BB,100,11:20:00,C,7.7,7.5,365,34.6,35,S,5471,34.21,840320,601789,611315,9526,0,1,36.2,0,10.194,0.166,0.608,0,0,0,0,0.635,0,0,0,0,2.983,0,0,0.028,43.288,0,0.663,0.829,0,0,0,0,0,0,0,0.552,0,0,0,0,0,0,0
2/2/1985,BB,101,11:59:00,A,8,8,365,33.4,33.6,S,6501,31.16,841217,105806,114551,8745,0,1,36.48,0.055,0.055,0.027,0.411,0,0,0,0,0,0,0,0,0,0.274,0,0.055,0,1.836,0,0.137,0.219,0,0,0,0,0,0,0,0.137,0,0,0,0,0,0,0
2/2/1985,BB,101,12:00:00,B,8,8,365,33.4,33.6,S,6501,31.16,841217,114551,123978,9427,0,1,39.33,0.051,0.025,0,0.407,0,0,0,0,0,0,0.025,0,0,0.127,0,0.051,0,3.077,0,0.051,0.254,0,0,0,0,0,0,0,0.051,0,0,0,0,0,0,0
2/2/1985,BB,101,12:08:00,C,8,8,365,33.4,33.6,S,6501,31.16,841217,123978,133053,9075,0,1,37.86,0.053,0.053,0.053,0.502,0,0,0,0,0.053,0,0.185,0,0,5.996,0,0.026,0.079,3.117,0,0,1.268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/18/1985,BB,102,11:40:00,A,7.4,7.3,365,31,31.5,S,6501,31.16,841217,133525,142465,8940,2,4,37.3,0.322,0.965,0,0.643,0,0,0,0,0,0,0.536,0,0,4.075,0,0,0.214,82.793,0,0.858,2.145,0,0,0,0,0,0,0,0.536,0,0,0,0,0,0,0
2/18/1985,BB,102,11:52:00,B,7.4,7.3,365,31,31.5,S,6501,31.16,841217,142465,151992,9527,2,4,39.75,0.201,0.302,0,0.403,0,0,0,0,0.302,0,1.107,0,0,4.126,0,0,0.101,74.874,0,0.805,0,0,0,0,0,0,0,0,0.704,0,0,0,0,0,0,0
2/18/1985,BB,102,12:06:00,C,7.4,7.3,365,31,31.5,S,6501,31.16,841217,151992,161111,9119,2,4,38.04,0.21,0.526,0,0.631,0,0,0,0,0,0,1.472,0,0,2.839,0,0,0.21,53.832,0,1.787,2.208,0,0,0,0,0,0,0,1.157,0,0,0,0,0,0,0
3/5/1985,BB,103,11:02:00,A,14.3,14.5,365,31.5,31,S,6501,31.16,841217,164655,171235,6580,0,1,27.45,0.146,0.073,0,0.437,0,0,0,0,0,0,0.036,0,0,2.768,0,0.036,0,8.05,0,0.692,0.401,0,0,0,0,0,0,0,0.364,0,0,0,0,0,0,0
3/5/1985,BB,103,11:12:00,B,14.3,14.5,365,31.5,31,S,6501,31.16,841217,171235,178006,6771,0,1,28.25,0.212,0,0,0.212,0,0,0,0,0.106,0,0,0,0,0.496,0,0.142,0,11.717,0,1.062,0.248,0,0,0,0,0,0,0,0.602,0,0,0,0,0,0,0
3/5/1985,BB,103,11:30:00,C,14.3,14.5,365,31.5,31,S,6501,31.16,841217,178294,189316,11022,0,1,45.98,0.326,0.043,0,0.087,0,0,0,0,0,0,0,0,0,0.174,0,0.109,0.065,2.24,0,0.326,0.109,0,0,0,0,0,0,0,0.239,0,0,0,0,0,0,0
3/19/1985,BB,104,11:42:00,A,10.7,10.7,365,33.8,33.8,S,6501,31.16,841217,219097,229383,10286,1,2,42.91,0.14,0.652,0,0.466,0,0,0,0,0.14,0,0.746,0,0,6.665,0,0,0.233,1.398,0,0.746,0.373,0,0,0,0,0,0,0,0.746,0,0,0,0,0,0,0
3/19/1985,BB,104,11:56:00,B,10.7,10.7,365,33.8,33.8,S,6501,31.16,841217,209043,219097,10054,1,2,41.95,0.191,0.524,0.095,0.477,0,0.048,0,0,0.238,0,0.954,0,0,6.675,0,0,0.191,4.673,0,1.383,0.62,0,0,0,0,0,0,0,1.001,0,0,0,0,0,0,0
3/19/1985,BB,104,12:08:00,C,10.7,10.7,365,33.8,33.8,S,6501,31.16,841217,198888,209043,10155,1,2,42.37,0.189,0.425,0.047,0.283,0,0,0,0,0.708,0,0.236,0,0,2.455,0,0,0.047,1.983,0,1.227,0.472,0,0,0,0,0,0,0,1.086,0,0,0,0,0,0,0
4/3/1985,BB,105,10:32:00,A,15.8,15.3,365,32.9,33.1,S,6501,31.16,841217,229745,239437,9692,0,1,40.44,0.297,1.286,0,0,0,0,0,0,0.025,0,0,0,0,0.099,0,0.198,0.049,10.313,0,0.074,0.074,0,0,0,0,0,0.049,0,0.049,0,0,0,0,0,0,0
4/3/1985,BB,105,10:32:00,B,15.8,15.3,365,32.9,33.1,S,6501,31.16,841217,239437,249349,9912,0,1,41.35,0.145,1.959,0,0,0,0,0,0,0.314,0,0.073,0.024,0,0.363,0,0.097,0.073,13.034,0,0.169,0.073,0,0,0,0,0,0.121,0.024,0.097,0,0,0,0,0,0,0
4/3/1985,BB,105,10:32:00,C,15.8,15.3,365,32.9,33.1,S,6501,31.16,841217,249349,258831,9482,0,1,39.56,0.607,1.567,0,0,0,0,0,0,0.278,0.025,0.076,0.025,0,0.101,0,0.051,0.025,23.256,0,0.025,0.051,0,0,0,0,0,0.025,0,0.025,0,0,0,0,0,0,0
4/18/1985,BB,106,11:27:00,A,20,19.6,365,34.1,34.1,S,6501,31.16,841217,259338,269360,10022,0,1,41.81,0.096,0.311,0,0,0,0.383,0,0,0.359,0.072,0.167,0.024,0,3.564,0.263,0,0.024,0.096,3.492,0.215,0.215,0.311,0,0,0,0.072,0.024,0.096,0,0,0,0,0,0,0,0
