DATE,STATION,SAMPLE,ATTIME,REPLICAT,STEMP,BTEMP,MESH,SSAL,BSAL,SVOL,TYPETOW,TTSBO,RPM,RPT,DATECAL,FLOSTART,FLOEND,NOMINTOW,PSAMSORT,NAME,XFACTOR,NO3M,HYDROMED,GASTRVEL,BIVLARVA,POLYCHAE,UNCLADOC,OSTRACOD,ACTONSAA,ACTONSAC,CENTHAMA,CENTHAMC,EURYAFFA,EURYAFFC,LABIAESA,LABIAESC,PARVCRAA,PSECOROA,PSECOROC,UCALSPPA,UCALSPPC,TEMTURBA,TEMTURBC,UNCALSPP,EUTACUTA,UNIHARPA,OITHSPPC,UNICYCLA,UNICOPEN,UNICOPEA,UNICOPEC,BARNNAUP,BARNCYPR,CRABLIKZ,BRYOZOAN,BIPIBRAC,DOLIOLAR,OPHIOPLU,ECHINOPL,ASCIDIAL,LARVACEA,OTHERPLA,TOTZPK,ACARTIA,CENTROP,BARNACLE,EURYTEMO,TOTCOPEP,PSECOROT
1981-06-16,BB,11,11:10:00,A,30,-99.9,153,30,-99.9,200,SS,O,3427,35,710511626797,627907,1110,2,100,DLB,1,2,106.2,902.3,2494.7,2123.1,0,0,7271.8,18842.9,0,0,0,0,0,0,6794.1,212.3,0,0,0,0,0,5148.6,318.5,212.3,1857.8,106.2,12738.9,0,5148.6,1592.4,53.1,3131.6,636.9,0,0,53.1,0,0,1698.5,106.2,66401.5,26114.7,0,1645.5,0,53503.4,212.3
1981-06-16,BB,11,11:15:00,B,30,-99.9,153,30,-99.9,200,SS,O,3427,35,710511627907,628935,1028,2,100,DLB,1,2,0,745,1776.5,2120.3,0,0,8194.8,17994.3,0,0,0,0,57.3,0,5616.1,57.3,0,0,0,57.3,0,5845.3,286.5,171.9,802.3,0,12492.8,0,5845.3,2578.8,57.3,3610.3,573.1,0,0,0,0,0,1776.5,229.2,65042.9,26189.1,0,2636.1,0,51575.9,57.3
1981-06-16,DD,11,11:00:00,A,28,-99.9,153,32,-99.9,200,SS,O,3427,35,710511625396,626797,1401,2,100,DLB,1,2,0,1345.7,7989.9,5761.1,0,0,3448.3,37132,0,0,0,0,0,0,10008.4,672.8,0,0,0,0,0,4541.6,883.1,294.4,1261.6,84.1,32338.1,0,4541.6,1219.5,168.2,2817.5,1892.4,42.1,0,42.1,0,0,5424.7,799.2,118166.8,40580.3,0,1387.7,0,90664.4,672.8
1981-06-16,DD,11,11:05:00,B,28,-99.9,153,32,-99.9,200,SS,O,3427,35,710511623838,625396,1558,2,100,DLB,1,3,151.3,945.5,4164.2,6164.9,75.6,0,3706.5,35665.7,0,0,0,0,0,0,8850.2,1399.4,0,0,0,0,0,4084.7,529.5,37.8,1702,680.8,25869.9,0,4084.7,1437.2,113.5,3688.7,1626.3,75.6,0,113.5,0,0,3744.3,718.6,105545.7,39372.2,0,1550.7,0,82526.5,1399.4
1981-06-29,BB,12,12:20:00,A,25,-99.9,153,35,-99.9,200,PS,O,2,33,710511394178,394738,560,3,100,DLB,1,1,104,831.6,2702.7,2183,0,0,17671.5,39605,0,0,0,0,0,0,21309.8,311.9,0,0,0,207.9,0,5197.5,623.7,0,2286.9,935.6,2182.9,0,5197.5,2182.9,2390.9,2183,0,0,0,104,0,0,415.8,1039.7,104470.3,57276.5,0,4573.8,0,90332.7,311.9
1981-06-29,BB,12,12:20:00,B,25,-99.9,153,35,-99.9,200,PS,O,3427,35,710511632450,632763,313,3,100,DLB,1,1,188.3,565,4519.8,3013.2,0,0,31450.1,57627.1,0,0,0,0,753.3,0,39548,1129.9,0,0,0,565,0,8474.6,2448.2,0,5838,2824.8,3201.5,0,8286.3,7156.3,5838,2824.9,565,376.6,0,376.6,0,0,2071.6,941.6,182297.4,89077.2,0,12994.3,0,153860.5,1129.9
1981-06-29,DD,12,11:35:00,A,25,-99.9,153,35,-99.9,200,PS,O,2,33,710511391588,393939,2351,2,100,DLB,1,4,49.5,198.1,1263,842,0,24.8,9881.1,15453.2,0,0,0,0,123.8,0,9039.1,198.1,0,0,0,123.8,0,2154.5,742.9,74.3,1163.9,223,718.2,0,2154.5,520.1,1485.9,1337.3,49.5,24.8,0,74.3,0,0,495.3,396.3,46656.8,25334.3,0,2006,0,39895.9,198.1
1981-06-29,DD,12,11:35:00,B,25,-99.9,153,35,-99.9,200,PS,O,3427,35,710511629967,631909,1942,2,100,DLB,1,3,60.7,151.7,1790,819.2,0,0,9132.3,18689.3,0,0,0,0,151.7,0,9617.7,182,0,0,0,60.7,0,2457.5,546.1,30.3,1365.3,303.4,1335,0,2427.2,910.2,1335,1456.3,60.7,0,0,60.7,0,0,364.1,364.1,51244,27821.6,0,2245.2,0,43871.3,182
1981-07-16,BB,13,11:10:00,A,29,-99.9,153,37,-99.9,200,PS,O,2,33,710511403726,406405,2679,2,100,DLB,1,5,21.7,21.7,499.9,413,0,0,326,3912.2,0,0,0,0,21.7,0,1738.8,86.9,0,0,0,43.5,0,434.7,108.7,0,739,65.2,739,0,434.7,825.9,21.7,1651.8,43.5,21.7,0,0,0,21.7,326,108.6,12192.9,4238.2,0,847.6,0,8215.7,86.9
1981-07-16,BB,13,11:10:00,B,29,-99.9,153,37,-99.9,200,PS,O,3427,35,710511641006,644177,3171,2,100,DLB,1,5,19.4,0,271.8,174.8,0,0,330.1,2038.8,0,0,0,0,19.4,0,1669.9,38.8,0,0,0,0,0,368.9,38.8,38.8,757.3,19.4,504.9,0,368.9,368.9,38.8,912.6,0,0,0,77.7,0,0,233,19.4,7941.5,2368.9,0,407.7,0,5825.1,38.8
1981-07-16,DD,13,10:50:00,A,29,-99.9,153,37,-99.9,200,PS,O,2,33,710511402851,403726,875,2,100,DLB,1,2,0,0,465.7,532.3,0,0,322.7,5988,0,0,0,0,0,0,4058.6,199.6,0,0,0,0,0,798.4,133.1,0,1663.3,266.1,1064.5,0,798.4,1064.5,0,598.8,0,0,0,266.1,0,0,1264.1,266.1,18951.9,6310.7,0,1064.5,0,14494.3,199.6
1981-07-16,DD,13,10:50:00,B,29,-99.9,153,37,-99.9,200,PS,O,3427,35,710511640304,641006,702,2,100,DLB,1,1,0,168.1,840.3,168.1,0,0,420.2,3361.3,0,0,0,0,0,0,1932.8,0,0,0,0,0,0,168.1,0,0,1008.4,0,672.3,0,168.1,336.1,0,588.2,0,0,0,0,0,0,588.2,84,10336.1,3781.5,0,336.1,0,7563.1,0
1981-07-29,BB,14,10:37:00,A,28,-99.9,153,37,-99.9,200,PS,O,2,33,710511408877,410046,1169,2,100,DLB,1,2,0,322.6,564.5,1048.4,40.3,0,887.1,2419.4,0,0,0,0,0,0,9758.1,40.3,0,0,0,40.3,0,1048.4,241.9,80.6,2217.7,362.9,5080.7,0,887.1,1048.4,201.6,5604.8,201.6,0,0,0,0,0,685.5,201.5,32096.6,3306.5,0,1250,0,22177.4,40.3
1981-07-29,BB,14,10:43:00,B,28,-99.9,153,37,-99.9,200,PS,O,3427,35,710511649376,650652,1276,2,100,DLB,1,3,78.1,312.5,546.9,664.1,39.1,0,1054.7,2890.6,0,0,117.2,0,0,0,9453.1,0,0,0,0,0,0,937.5,117.2,0,1953.1,117.2,3710.9,0,859.4,1484.4,273.4,5898.4,156.3,117.2,0,39.1,0,0,351.6,195.4,30508,3945.3,0,1757.8,117.2,20351.5,0
1981-07-29,DD,14,10:14:00,A,29,-99.9,153,37,-99.9,200,PS,O,2,33,710511406394,408877,2483,2,100,DLB,1,5,151.9,208.9,512.7,1633.1,0,0,1272.3,2791.5,0,0,0,0,19,0,14261.3,208.9,0,0,0,132.9,0,626.7,379.8,57,2544.7,2031.9,5108.2,0,626.7,569.7,227.9,5450.1,341.8,0,0,19,0,0,873.5,379.9,39802.7,4063.8,0,797.6,0,29434.2,208.9
1981-07-29,DD,14,10:20:00,B,29,-99.9,153,37,-99.9,200,PS,O,3427,35,710511647310,649376,2066,2,100,DLB,1,4,96.6,144.8,0,1037.9,0,0,1134.4,2341.3,0,0,0,0,72.4,0,13396.1,289.7,0,0,0,24.1,0,506.9,506.9,72.4,1472.4,1472.4,4755,0,506.9,555.2,313.8,4972.2,289.7,0,0,0,0,0,941.4,313.7,34709.3,3475.7,0,869,0,26044,289.7
1981-08-13,BB,15,10:27:00,A,28,-99.9,153,35,-99.9,200,PS,O,2,33,710511412667,413447,780,2,100,DLB,1,2,0,303,60.6,60.6,0,0,1636.4,7636.4,0,0,0,0,0,0,1272.7,0,0,0,0,0,0,2484.9,60.6,0,1757.6,181.8,3272.7,0,2484.9,1515.2,60.6,2545.5,0,0,0,121.2,0,0,60.6,363.6,23394,9272.8,0,1575.8,0,18303.1,0
1981-08-13,BB,15,10:27:00,B,28,-99.9,153,35,-99.9,200,PS,O,3427,35,710511703267,703743,476,2,100,DLB,1,1,104.7,314.1,418.9,314.1,0,0,3036.7,12460.7,0,0,0,0,0,0,1989.5,0,0,0,0,0,0,3246.1,104.7,0,1256.5,104.7,3874.4,0,3246.1,2408.4,104.7,4188.5,0,0,0,0,0,0,0,209.4,34136.1,15497.4,0,2513.1,0,26073.3,0
1981-08-13,DD,15,10:10:00,A,27,-99.9,153,35,-99.9,200,PS,O,2,33,710511411003,412475,1472,2,100,DLB,1,3,0,320.3,544.5,448.4,0,0,2690.6,12011.5,0,0,0,0,0,0,3203.1,96.1,0,0,0,0,0,1825.8,64.1,32,1601.5,32,4260.1,0,1825.8,1441.4,96.1,5605.4,320.3,0,0,64.1,0,0,192.2,320.3,35169.8,14702.1,0,1537.5,0,25816.8,96.1
1981-08-13,DD,15,10:10:00,B,27,-99.9,153,35,-99.9,200,PS,O,3427,35,710511700983,702624,1641,2,100,DLB,1,3,0,212.7,425.4,334.2,0,0,2795.5,11485.9,0,0,0,0,0,0,3220.9,212.7,0,0,0,0,0,1762.4,30.4,0,911.6,91.2,3767.9,0,1762.4,1002.7,30.4,4709.8,121.5,0,0,60.8,0,0,486.2,121.6,31783.8,14281.4,0,1033.1,0,24278.5,212.7
1981-08-26,BB,16,10:48:00,A,25,-99.9,153,32,-99.9,200,PS,O,3427,35,710511707750,708486,736,2,100,DLB,1,1,0,608.1,135.1,202.7,0,0,3243.2,4662.2,0,0,0,0,0,0,1351.4,405.4,0,0,0,0,0,2094.6,0,0,878.4,0,2094.6,0,2094.6,1959.5,67.6,270.3,67.6,67.6,0,0,0,0,0,135.2,18243.5,7905.4,0,2027.1,0,14729.8,405.4
1981-08-26,BB,16,10:48:00,B,25,-99.9,153,32,-99.9,200,PS,O,2,33,710511424604,425339,735,2,100,DLB,1,2,0,320.5,0,128.2,0,0,4743.6,4935.9,0,0,0,0,0,0,1923.1,961.5,0,0,0,0,0,2307.7,128.2,64.1,1089.7,0,2115.4,0,2307.7,1218,64.1,384.6,64.1,192.3,0,128.2,0,0,256.4,128.2,21153.8,9679.5,0,1282.1,0,18269.2,961.5
1981-08-26,DD,16,10:33:00,A,25,-99.9,153,32,-99.9,200,PS,O,3427,35,710511706100,707750,1650,2,100,DLB,1,3,0,543.8,181.3,60.4,0,30.2,1540.8,6616.3,0,0,0,0,0,0,2024.2,302.1,0,0,0,30.2,0,1117.8,30.2,60.4,1238.7,0,1389.7,0,1117.8,1057.4,241.7,725.1,0,0,0,0,0,0,241.7,60.4,17492.4,8157.1,0,1299.1,0,14350.4,302.1
1981-08-26,DD,16,10:33:00,B,25,-99.9,153,32,-99.9,200,PS,O,2,33,710511422938,424604,1666,2,100,DLB,1,4,85,481.6,85,113.3,0,0,821.5,5212.5,0,0,0,0,0,0,1331.4,56.7,0,0,0,0,0,1416.4,0,28.3,1189.8,0,1076.5,0,1416.4,1303.1,56.7,283.3,0,113.3,0,0,0,0,226.6,85,13966,6034,0,1359.8,0,11133.1,56.7
1981-09-11,BB,17,10:27:00,A,28,-99.9,153,36,-99.9,200,PS,O,2,33,710511427467,428737,1270,2,100,DLB,1,3,74.4,223.1,0,0,0,37.2,2119,7472.1,0,0,0,0,0,0,1524.2,148.7,0,0,0,0,0,2788.1,111.5,297.4,855,37.2,892.2,0,2788.1,929.4,0,4200.7,0,0,0,0,0,0,37.2,111.6,21859,9591.1,0,929.4,0,16245.4,148.7
1981-09-11,BB,17,10:27:00,B,28,-99.9,153,36,-99.9,200,PS,O,3427,35,710511710907,712095,1188,2,100,DLB,1,2,0,546.2,0,84,0,0,3277.3,10378.2,0,0,0,0,0,0,1512.6,462.2,0,0,0,0,0,3025.2,126.1,126.1,1218.5,0,1554.6,0,3025.2,924.4,0,4243.7,0,0,0,0,0,0,84,168,27731.1,13655.5,0,924.4,0,21680.8,462.2
1981-09-11,DD,17,10:08:00,A,28,-99.9,153,35,-99.9,200,PS,O,2,33,710511425400,427460,2060,2,100,DLB,1,4,22.9,251.7,22.9,45.8,0,0,3112.1,12723.1,0,0,0,0,0,0,2013.7,1075.5,0,0,0,22.9,0,2379.9,183.1,251.7,1922.2,45.8,1830.7,0,2379.9,846.7,22.9,4210.5,0,0,0,91.5,0,0,91.5,160.3,31327.4,15835.2,0,869.6,0,25560.7,1075.5
1981-09-11,DD,17,10:08:00,B,28,-99.9,153,35,-99.9,200,PS,O,3427,35,710511709182,710907,1725,2,100,DLB,1,3,28.9,491.3,28.9,144.5,0,0,3786.1,11242.8,0,0,0,0,0,0,1849.7,867.1,0,0,0,86.7,0,2803.5,115.6,202.3,1300.6,28.9,1358.4,0,2803.5,578,28.9,4219.7,0,0,0,57.8,0,0,115.6,115.6,29450.9,15028.9,0,606.9,0,23641.7,867.1
1981-09-25,BB,18,10:45:00,A,22,-99.9,153,36,-99.9,200,PS,O,2,33,710511430087,431016,929,2,100,DLB,1,2,0,50.8,152.3,1370.6,0,0,1725.9,11573.6,0,0,0,0,0,0,8629.4,253.8,0,0,0,101.5,0,1218.4,253.8,50.8,4264,0,1928.9,0,1116.8,1827.4,0,1776.7,152.3,0,0,0,0,0,913.7,101.5,36345.4,13299.5,0,1827.4,0,30000.1,253.8
1981-09-25,BB,18,10:45:00,B,22,-99.9,153,36,-99.9,200,PS,O,3427,35,710511712225,712145,930,2,100,DLB,1,2,53.8,0,0,2043,0,0,1828,16720.4,0,0,0,0,0,0,11612.9,430.1,0,0,0,53.8,0,806.5,322.6,0,4462.4,107.6,1182.8,0,806.5,2365.6,0,3010.8,215.1,0,0,53.8,0,0,1666.7,53.8,46989.7,18548.4,0,2365.6,0,37527.1,430.1
1981-09-25,DD,18,10:35:00,A,22,-99.9,153,36,-99.9,200,PS,O,2,33,710511428750,430087,1337,2,100,DLB,1,3,0,35.2,140.8,1795.8,0,0,2676.1,16690.1,0,0,0,0,0,0,8274.7,316.9,0,0,0,140.9,0,1056.3,316.9,0,5035.2,70.4,3345.1,0,1021.1,1795.8,0,2183.1,105.6,0,0,70.4,0,0,2007,176,46232.3,19366.2,0,1795.8,0,37922.6,316.9
1981-09-25,DD,18,10:35:00,B,22,-99.9,153,36,-99.9,200,PS,O,3427,35,710511712111,712225,1350,2,100,DLB,1,3,0,36.9,0,1217.7,0,0,2546.1,17269.4,0,0,0,0,0,0,8597.8,258.3,0,0,0,110.7,0,1107,442.8,0,4206.6,110.7,1070.1,0,1033.2,1476,0,3062.7,258.3,0,0,184.5,0,0,1254.6,110.7,43320.9,19815.5,0,1476,0,35719.5,258.3
1981-10-09,BB,19,09:43:00,A,19,-99.9,153,36,-99.9,200,PS,O,3,35,71051186224,86729,505,3,100,DLB,1,1,0,97.1,97.1,1844.7,0,0,1844.7,11456.3,97.1,0,0,0,0,0,7378.6,1359.2,0,0,0,0,0,3592.2,582.5,0,8252.4,194.2,2718.5,0,3592.2,5145.6,0,97.1,97.1,0,0,0,0,0,388.4,291.3,45534.1,13301,97.1,5145.6,0,37475.7,1359.2
1981-10-09,BB,19,09:43:00,B,19,-99.9,153,36,-99.9,200,PS,O,2,33,710511458663,459281,618,3,100,DLB,1,1,0,229,0,2137.4,0,0,1526.7,14274.8,0,0,0,0,0,0,7709.9,1450.4,0,0,0,839.7,0,2290,839.7,0,8320.6,305.3,3282.4,0,2213.7,3893.1,76.3,305.3,0,0,0,76.3,0,0,0,152.6,47709.5,15801.5,0,3969.4,0,40839.5,1450.4
1981-10-09,DD,19,09:27:00,A,20,-99.9,153,36,-99.9,200,PS,O,3,35,71051184446,86224,1778,3,100,DLB,1,4,0,55,55,824.2,0,0,1098.9,6840.7,0,0,0,0,27.5,0,3928.6,357.1,0,0,0,384.6,0,1153.8,741.8,55,3708.8,247.3,1181.3,0,1071.4,1675.8,0,109.9,0,82.4,0,55,0,0,439.6,110,23132.3,7939.6,0,1675.8,0,19725.4,357.1
1981-10-09,DD,19,09:27:00,B,20,-99.9,153,36,-99.9,200,PS,O,2,33,710511456991,458663,1672,3,100,DLB,1,4,0,28.2,28.2,1295.8,28.2,0,816.9,5464.8,0,0,0,0,0,0,3971.8,394.4,0,0,0,366.2,0,732.4,563.4,0,3690.1,225.4,1380.3,0,732.4,1323.9,0,112.7,84.5,0,0,169,0,0,225.4,140.7,21042.3,6281.7,0,1323.9,0,17605.7,394.4
1981-10-25,BB,20,10:50:00,A,19,-99.9,153,35,-99.9,200,PS,O,3,35,71051193183,96582,3399,3,100,DLB,1,7,43.2,14.4,14.4,661.9,0,0,244.6,2589.9,57.6,0,0,0,0,0,3482,86.3,0,0,0,71.9,0,647.5,259,43.2,2100.7,0,618.7,0,647.5,374.1,14.4,0,129.5,0,0,0,0,0,143.9,115.1,11712.3,2834.5,57.6,388.5,0,10201.4,86.3
1981-10-25,BB,20,10:50:00,B,19,-99.9,153,35,-99.9,200,PS,O,2,33,710511464879,468008,3129,3,100,DLB,1,7,0,0,45.2,1054.2,0,0,195.8,3207.8,15.1,0,0,0,15.1,0,3885.5,75.3,0,0,0,15.1,0,466.9,165.7,60.3,2424.7,15.1,783.1,0,466.9,256,0,0,150.6,0,0,0,0,0,150.6,60.3,13042.4,3403.6,15.1,256,0,11325.5,75.3
1981-10-25,DD,20,10:40:00,A,19,-99.9,153,35,-99.9,200,PS,O,3,35,71051190536,93183,2647,3,100,DLB,1,5,0,18.5,18.5,608.9,0,0,110.7,2619.9,0,0,0,0,0,0,3487.1,129.2,0,0,0,18.5,0,664.2,92.3,0,2453.9,0,276.8,0,664.2,55.4,0,18.5,55.4,0,0,0,0,0,239.9,55.4,10923.1,2730.6,0,55.4,0,9852.6,129.2
1981-10-25,DD,20,10:40:00,B,19,-99.9,153,35,-99.9,200,PS,O,2,33,710511462061,464879,2818,3,100,DLB,1,6,0,16.7,117.1,1622.1,0,16.7,351.2,3361.2,16.7,0,0,0,0,0,4080.3,167.2,0,0,0,50.2,0,852.8,100.3,33.4,3143.8,0,518.4,0,852.8,167.2,0,16.7,200.7,0,0,0,0,0,150.5,100.3,15083.5,3712.4,16.7,167.2,0,12675.5,167.2
1981-11-09,BB,21,09:30:00,A,16,-99.9,153,36,-99.9,200,PS,O,3,35,71051196634,102387,5753,3,100,DLB,1,2,34,34,34,8.5,8.5,8.5,220.9,603.2,0,0,0,0,0,0,1750.2,68,0,0,0,68,0,178.4,76.5,25.5,526.8,34,93.5,0,178.4,85,0,0,17,8.5,0,0,0,0,76.5,68,4027.5,824.1,0,85,0,3645,68
1981-11-09,BB,21,09:30:00,B,16,-99.9,153,36,-99.9,200,PS,O,2,33,710511470068,473176,3108,3,100,DLB,1,7,30.4,30.4,60.7,45.5,0,0,576.6,1259.5,0,0,0,0,0,0,4294.4,91.1,0,0,0,106.2,0,349,242.8,30.4,1820.9,106.3,546.3,0,349,212.4,0,0,60.7,15.2,0,0,0,0,166.9,136.6,10182.3,1836.1,0,212.4,0,9423.5,91.1
1981-11-09,DD,21,09:15:00,A,16,-99.9,153,36,-99.9,200,PS,O,3,35,71051196634,99102,2468,2,100,DLB,1,5,0,99,138.6,138.6,19.8,0,673.3,1564.4,0,0,0,0,0,0,4059.4,237.6,0,0,0,118.8,0,198,257.4,79.2,1168.3,59.4,198,0,198,39.6,0,0,158.4,19.8,0,19.8,0,0,237.6,178,9663,2237.7,0,39.6,0,8613.8,237.6
1981-11-09,DD,21,09:15:00,B,16,-99.9,153,36,-99.9,200,PS,O,2,33,710511468020,470068,2048,2,100,DLB,1,4,69.1,92.2,161.3,230.4,0,0,1036.9,1751.2,0,0,0,0,0,0,5714.3,161.3,0,0,0,184.3,0,368.7,368.7,92.2,2073.7,23,391.7,0,368.7,115.2,0,0,46.1,0,0,0,0,0,391.7,115.2,13387.2,2788.1,0,115.2,0,12166,161.3
1981-11-24,BB,22,10:00:00,A,12,-99.9,153,35,-99.9,200,PS,O,3,35,710511102466,106184,3718,3,100,DLB,1,8,0,13.1,13.1,236.5,13.1,0,65.7,617.6,0,0,0,0,0,0,2759.5,13.1,0,0,0,39.4,0,617.6,170.8,13.1,709.6,13.1,722.7,0,617.6,118.3,0,0,92,0,0,0,0,0,52.6,65.7,6346.6,683.3,0,118.3,0,5742.2,13.1
1981-11-24,BB,22,10:00:00,B,12,-99.9,153,35,-99.9,200,PS,O,2,33,710511478197,481569,3372,3,100,DLB,1,7,0,0,55.9,209.8,0,0,42,419.7,0,0,0,0,0,0,3035,0,0,0,0,0,0,475.5,181.8,42,825.2,0,755.2,0,475.5,153.9,0,0,125.9,0,0,0,0,0,279.7,167.9,6769.5,461.7,0,153.9,0,5776.4,0
1981-11-24,DD,22,09:45:00,A,14,-99.9,153,33,-99.9,200,SS,O,2,33,710511473213,475932,2719,2,100,DLB,1,6,0,17.3,52,312,0,0,86.7,519.9,0,0,0,0,0,0,2963.6,0,0,0,0,34.7,0,450.6,294.6,0,485.3,17.3,779.9,0,450.6,34.7,0,0,277.3,0,0,0,0,0,34.7,173.4,6534,606.6,0,34.7,0,5632.6,0
1981-11-24,DD,22,09:40:00,B,14,-99.9,153,33,-99.9,200,SS,O,2,33,710511475932,478197,2265,2,100,DLB,1,5,0,0,145.8,708.3,0,0,250,708.3,0,0,0,0,0,0,4604.2,20.8,0,0,0,41.7,0,812.5,333.3,41.7,791.7,41.7,937.5,0,812.5,166.7,41.7,0,229.2,0,0,0,0,0,104.2,270.8,10250.1,958.3,0,208.4,0,8583.4,20.8
1981-12-09,BB,23,10:12:00,A,9,-99.9,153,36,-99.9,200,SS,O,2,33,710511503843,506091,2248,3,100,DLB,1,5,0,21,63,294.1,0,0,189.1,168.1,0,0,0,0,0,0,6134.5,21,0,0,0,0,0,273.1,777.3,63,1659.7,21,483.2,0,231.1,399.2,21,0,105,0,0,0,0,0,63,252.1,11008.4,357.2,0,420.2,0,9790,21
1981-12-09,BB,23,10:15:00,B,9,-99.9,153,36,-99.9,200,SS,O,2,33,710511506091,508011,1920,3,100,DLB,1,4,0,0,49.1,442.3,0,0,122.9,221.1,24.6,0,0,0,0,0,5503.7,0,0,0,0,0,0,172,540.5,24.6,1990.2,24.6,368.6,0,122.9,245.7,98.3,0,98.3,0,0,0,0,0,73.7,98.3,10098.5,344,24.6,344,0,8992.8,0
1981-12-09,DD,23,09:54:00,A,9,-99.9,153,36,-99.9,200,SS,O,2,33,710511499807,501762,1955,2,100,DLB,1,4,0,0,24.1,289.2,0,0,144.6,216.9,0,0,0,0,0,0,4963.9,24.1,0,0,0,0,0,216.9,578.3,48.2,2337.4,24.1,337.4,0,168.7,120.5,48.2,0,24.1,0,0,0,0,0,72.3,120.5,9590.7,361.5,0,168.7,0,8891.8,24.1
1981-12-09,DD,23,09:57:00,B,9,-99.9,153,36,-99.9,200,SS,O,2,33,710511501765,503843,2078,2,100,DLB,1,4,0,0,45.4,226.8,0,0,226.8,249.4,0,0,0,0,0,0,4399.1,68,0,0,0,22.7,0,158.7,589.6,45.4,1927.4,45.4,294.8,0,90.7,113.4,45.4,0,45.4,0,0,0,0,0,45.4,68,8617.1,476.2,0,158.8,0,8027.3,68
1981-12-21,BB,24,09:12:00,A,4,-99.9,153,35,-99.9,200,PS,O,2,33,710511507918,509519,1601,3,100,DLB,1,3,0,0,0,147.3,0,0,206.2,294.6,0,0,0,0,0,0,235.6,0,0,0,0,0,0,147.3,0,0,29.5,0,176.7,0,147.3,0,88.4,0,0,58.9,0,0,0,0,0,88.4,1472.9,500.8,0,88.4,0,1089.9,0
1981-12-21,BB,24,09:12:00,B,4,-99.9,153,35,-99.9,200,PS,O,3,35,710511127073,128089,1016,3,100,DLB,1,2,0,0,0,192.3,0,0,480.8,769.2,0,0,0,0,0,0,192.3,0,0,0,0,0,0,96.2,0,0,48.1,0,240.4,0,96.2,0,48.1,0,0,0,0,0,0,0,0,144.2,2211.6,1250,0,48.1,0,1827,0
1981-12-21,DD,24,08:58:00,A,4,-99.9,153,34,-99.9,200,PS,O,2,33,710511507918,508872,954,3,100,DLB,1,2,0,0,0,247.5,0,0,1039.6,495.1,0,0,0,0,0,0,247.5,0,0,0,0,0,0,297,49.5,0,0,0,594.1,0,297,99,198,0,49.5,0,0,0,0,0,0,198,3514.8,1534.7,0,297,0,2722.8,0
1981-12-21,DD,24,08:58:00,B,4,-99.9,153,34,-99.9,200,PS,O,3,35,710511126312,127073,761,3,100,DLB,1,2,0,0,0,320.5,0,64.1,1282.1,961.5,0,0,0,0,0,0,1089.7,64.1,0,0,0,0,0,448.7,0,0,128.2,192.3,576.9,0,384.6,0,256.4,0,0,0,0,0,0,0,0,384.6,5769.1,2243.6,0,256.4,0,4743.5,64.1
1982-01-09,BB,25,11:47:00,A,9,-99.9,153,34,-99.9,200,PS,O,2,35,710511574889,574986,97,3,100,DLB,1,3,31.9,0,0,95.5,0,0,63.7,222.9,0,0,0,0,0,0,636.9,0,0,0,0,0,0,2101.9,159.2,63.7,2324.8,191.1,1210.2,0,2101.9,31.9,63.7,0,95.5,0,0,0,0,0,0,63.7,7356.6,286.6,0,95.6,0,6974.4,0
1982-01-09,BB,25,11:47:00,B,9,-99.9,153,34,-99.9,200,PS,O,3,35,710511128439,129974,1535,3,100,DLB,1,3,31.9,0,63.7,159.2,31.9,0,445.9,477.7,31.9,0,0,0,0,0,732.5,63.7,0,0,0,31.9,0,2452.2,63.7,0,1942.7,191.1,1369.4,0,2452.2,127.4,63.7,0,31.9,0,0,0,0,0,0,31.9,8344.3,923.6,31.9,191.1,0,7802.7,63.7
1982-01-09,DD,25,11:25:00,A,9,-99.9,153,34,-99.9,200,PS,O,2,33,710511573673,574889,1216,2,100,DLB,1,3,0,0,77.5,116.3,0,0,77.5,426.4,503.9,0,0,0,0,0,697.7,0,0,0,0,0,0,3062,155,0,2325.6,503.9,2170.5,0,3062,38.8,38.8,0,0,0,0,0,0,0,0,0,10193.9,503.9,503.9,77.6,0,9922.5,0
1982-01-09,DD,25,11:25:00,B,9,-99.9,153,34,-99.9,200,PS,O,3,35,710511126897,128439,1542,2,100,DLB,1,3,63.3,0,31.7,0,0,0,126.6,284.2,253.2,0,0,0,0,0,854.4,0,0,0,0,0,0,1867.1,31.7,94.9,2088.6,253.2,0,0,1867.1,31.7,63.3,0,31.7,0,0,0,0,0,0,0,6075.6,410.8,253.2,95,0,5853.9,0
1982-01-21,BB,26,09:35:00,A,9,-99.9,153,20,-99.9,200,PS,O,2,33,710511575953,576991,1038,3,100,DLB,1,2,0,0,45.4,45.4,0,0,545.2,363.5,0,0,0,0,0,0,227.2,0,0,0,0,0,0,499.8,45.4,90.9,772.4,0,181.7,0,363.5,181.7,45.4,0,45.4,0,0,0,0,0,0,0,3089.4,908.7,0,227.1,0,2726.1,0
1982-01-21,BB,26,09:35:00,B,9,-99.9,153,20,-99.9,200,PS,O,3,35,710511131335,132627,1292,3,100,DLB,1,3,0,0,0,0,0,0,453.9,113.5,37.8,0,37.8,0,0,0,113.5,0,0,0,0,0,0,113.4,37.8,0,302.6,0,0,0,75.6,75.6,0,0,0,0,0,0,0,0,0,0,1285.9,567.4,37.8,75.6,37.8,1210.3,0
